"HouseholdID","Country","State","Retired","HasPartner","HasDependents","Education","Gender"
"Cust2789","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2134","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4952","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust2999","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust2208","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6244","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2360","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1899","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2932","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust1760","India","Maharashtra",0,2,1,"Masters","Male"
"Cust5105","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3000","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5421","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1837","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4195","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust4819","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2832","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4759","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3074","India","Maharashtra",1,1,2,"Masters","Male"
"Cust1377","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2637","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2062","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2810","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4553","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3622","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5386","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4586","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4792","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust6100","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust6328","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust1922","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6403","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3259","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5422","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1583","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3141","India","Maharashtra",0,2,1,"Highschool or below","Female"
"Cust2240","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6343","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3062","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4244","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust1851","India","Maharashtra",0,2,1,"Masters","Female"
"Cust5036","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5301","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2064","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust3187","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4022","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1874","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust6476","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4214","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust1820","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1406","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust2937","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3878","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4561","India","Maharashtra",0,1,1,"Masters","Male"
"Cust2583","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust6114","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust1886","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2402","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4724","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust6450","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5156","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust6491","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust3524","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3450","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust6333","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2364","India","Maharashtra",0,1,2,"Masters","Male"
"Cust5507","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust6443","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3635","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust4525","India","Maharashtra",0,1,2,"Masters","Male"
"Cust4054","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust3947","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2325","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5383","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2856","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust5823","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6381","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3151","India","Maharashtra",1,2,2,"Other","Male"
"Cust4824","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2888","India","Maharashtra",0,1,2,"Other","Female"
"Cust2486","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1464","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4632","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5786","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4401","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2430","India","Maharashtra",1,2,2,"Masters","Male"
"Cust2450","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4296","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5834","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2755","India","Maharashtra",1,1,1,"Graduation","Male"
"Cust3431","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5448","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4298","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust3970","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust2757","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4032","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2048","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust5379","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust6094","India","Maharashtra",0,2,1,"Masters","Male"
"Cust4662","India","Maharashtra",0,1,1,"Masters",""
"Cust5393","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3299","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2016","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3047","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5197","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust6267","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust6482","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4942","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust6203","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1551","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust1887","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5127","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1645","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1248","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5039","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust4155","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1542","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5064","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5494","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust4932","India","Maharashtra",0,1,1,"Masters","Male"
"Cust3280","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3409","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5456","India","Maharashtra",0,1,2,"Masters","Female"
"Cust3741","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5850","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5535","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3263","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust6068","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3794","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1834","India","Maharashtra",1,1,2,"Graduation","Female"
"Cust2572","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4851","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust2563","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1563","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4013","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust2991","India","Maharashtra",1,1,1,"Masters","Female"
"Cust4140","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust2837","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5539","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6250","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5531","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust1474","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4215","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5313","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust4407","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5560","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust1518","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust1315","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5290","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust5265","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5154","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2722","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust3801","India","Maharashtra",1,2,2,"ProfessionalQalification","Female"
"Cust1643","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5620","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4894","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3077","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3694","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3224","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5753","India","Maharashtra",1,1,2,"Masters","Male"
"Cust2394","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1559","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust2833","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3109","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3095","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust3658","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4397","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2835","India","Maharashtra",0,1,1,"Masters","Female"
"Cust6011","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3135","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust1821","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5252","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust6251","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5459","India","Maharashtra",0,1,2,"Masters","Female"
"Cust5509","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2101","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2339","India","Maharashtra",0,2,2,"","Female"
"Cust2391","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2304","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2396","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust4533","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1629","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1585","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust5272","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4284","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1217","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1963","India","Maharashtra",0,1,2,"Masters","Female"
"Cust3928","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust2289","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3578","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust1387","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5297","India","Maharashtra",0,2,2,"Masters","Female"
"Cust2728","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2164","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3999","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4750","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust3899","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3435","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6176","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3625","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2909","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3620","India","Maharashtra",1,1,2,"Masters","Female"
"Cust2814","India","Maharashtra",0,2,1,"ProfessionalQalification",""
"Cust5516","India","Maharashtra",0,2,1,"ProfessionalQalification","Female"
"Cust1625","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust6445","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4219","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3717","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4822","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6115","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5793","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust2672","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust5138","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5942","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5549","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2286","India","Maharashtra",1,1,2,"Graduation","Male"
"Cust4134","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust5324","India","Maharashtra",1,1,2,"Masters","Female"
"Cust2038","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust6361","India","Maharashtra",0,1,2,"Masters","Female"
"Cust1994","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3633","India","Maharashtra",0,1,1,"Masters","Female"
"Cust2138","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust6018","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4260","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3365","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust6483","India","Maharashtra",1,1,2,"Masters","Female"
"Cust3029","India","Maharashtra",1,1,1,"Graduation","Female"
"Cust3553","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2061","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust2887","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4900","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust3959","India","Maharashtra",0,2,2,"Masters","Female"
"Cust5931","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust6382","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4096","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4744","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1485","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust6342","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust1274","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust5885","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2703","India","Maharashtra",0,1,2,"Masters","Female"
"Cust3761","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6469","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust3670","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust3324","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust6287","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust5681","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust6404","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1723","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2995","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5315","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2259","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3712","India","Maharashtra",0,1,2,"Masters","Male"
"Cust3561","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust2228","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4524","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2658","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust5167","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust6252","India","Maharashtra",1,1,2,"ProfessionalQalification","Female"
"Cust2161","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust2797","India","Maharashtra",0,1,1,"Masters","Female"
"Cust1615","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1429","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust3213","India","Maharashtra",0,1,2,"Masters","Male"
"Cust4194","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust1554","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1765","India","Maharashtra",1,2,2,"Masters","Female"
"Cust4420","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust2159","India","Maharashtra",0,1,1,"","Male"
"Cust5714","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust6402","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1671","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust5844","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4419","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2202","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4128","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5345","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust6337","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5639","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust1862","India","Maharashtra",1,2,2,"Masters","Female"
"Cust1548","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust3934","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1484","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4850","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust3543","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3239","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4801","India","?",1,2,2,"Highschool or below","Female"
"Cust4313","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust4572","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust3787","?","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust3827","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4605","India","Maharashtra",1,1,1,"ProfessionalQalification","Male"
"Cust5529","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust1281","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust3876","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust6193","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust4085","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust6217","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4702","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4151","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust5562","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust6452","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust3385","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3735","India","Maharashtra",1,2,2,"ProfessionalQalification","Male"
"Cust4169","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust6444","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust1634","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust1208","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1571","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2146","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust4807","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust1778","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust4502","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust4743","India","Maharashtra",0,1,1,"Masters","Male"
"Cust4947","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4592","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust2481","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust5941","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust2555","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust1283","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust1714","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2557","India","Maharashtra",1,2,2,"Highschool or below","Female"
"Cust5863","India","Maharashtra",0,2,2,"Masters","Female"
"Cust3573","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust4007","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust1462","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust4431","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust4187","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4601","India","Maharashtra",0,2,2,"Masters","Male"
"Cust1309","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3317","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust3281","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3683","India","Maharashtra",0,2,2,"Masters","Female"
"Cust4571","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust2257","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust5022","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust3931","India","Maharashtra",0,2,2,"Masters","Male"
"Cust2780","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust2779","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust6123","India","Maharashtra",0,1,1,"Graduation","Female"
"Cust2863","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust5769","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1946","India","Maharashtra",1,2,2,"Graduation","Male"
"Cust3536","India","Maharashtra",0,1,1,"Masters","Female"
"Cust4206","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4368","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust1713","India","Maharashtra",0,1,1,"Masters","Male"
"Cust1985","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust1995","India","Maharashtra",1,2,2,"Masters","Female"
"Cust3036","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4293","India","Maharashtra",0,1,1,"Masters","Female"
"Cust3226","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3391","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4309","India","Maharashtra",0,2,2,"Masters","Male"
"Cust3626","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1635","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6418","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust3079","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2505","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust1631","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3297","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust6116","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust3406","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust2744","India","Maharashtra",0,2,1,"ProfessionalQalification","Male"
"Cust6102","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust6259","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4473","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust3905","India","Maharashtra",0,1,2,"Masters","Male"
"Cust1721","India","Maharashtra",1,1,2,"ProfessionalQalification","Male"
"Cust2372","India","Maharashtra",0,1,2,"Graduation","Female"
"Cust1413","India","Maharashtra",0,1,2,"Highschool or below","Male"
"Cust3592","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust3598","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust1878","India","Maharashtra",0,1,2,"ProfessionalQalification","Female"
"Cust1531","India","Maharashtra",1,1,2,"Highschool or below","Male"
"Cust2293","India","Maharashtra",0,2,2,"Masters","Female"
"Cust1980","India","Maharashtra",0,1,2,"Graduation","Male"
"Cust4045","India","Maharashtra",1,2,2,"Highschool or below","Male"
"Cust3855","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust4469","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust1668","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2595","India","Maharashtra",0,1,2,"Masters","Female"
"Cust6198","India","Maharashtra",0,2,2,"Highschool or below","Female"
"Cust5431","India","Maharashtra",0,1,1,"Graduation","Male"
"Cust1915","India","Maharashtra",1,1,2,"Highschool or below","Female"
"Cust5088","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2771","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust4129","India","Maharashtra",0,2,2,"Highschool or below","Male"
"Cust2292","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust5116","India","Maharashtra",0,1,1,"ProfessionalQalification","Male"
"Cust5573","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust2378","India","Maharashtra",0,1,2,"Masters","Male"
"Cust2375","India","Maharashtra",1,2,2,"Masters","Male"
"Cust4687","India","Maharashtra",0,2,2,"Masters","Female"
"Cust6264","India","Maharashtra",0,1,1,"ProfessionalQalification","Female"
"Cust1925","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust1537","India","Maharashtra",0,1,2,"Masters","Female"
"Cust1534","India","Maharashtra",0,1,2,"ProfessionalQalification","Male"
"Cust5464","India","Maharashtra",0,2,2,"ProfessionalQalification","Male"
"Cust2584","India","Maharashtra",0,2,2,"Graduation","Male"
"Cust2661","India","Maharashtra",0,2,1,"Graduation","Male"
"Cust4670","India","Maharashtra",0,2,2,"Masters","Male"
"Cust6484","India","Maharashtra",0,1,2,"Highschool or below","Female"
"Cust4640","India","Maharashtra",0,1,1,"Highschool or below","Female"
"Cust2173","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust3699","India","Maharashtra",0,1,1,"Masters","Male"
"Cust5028","India","Maharashtra",0,1,1,"Masters","Female"
"Cust5087","India","Maharashtra",0,2,2,"Graduation","Female"
"Cust4442","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust4677","India","Maharashtra",0,2,1,"Masters","Male"
"Cust3099","India","Maharashtra",0,1,2,"Masters","Male"
"Cust4937","India","Maharashtra",1,2,2,"Graduation","Female"
"Cust6026","India","Maharashtra",0,2,2,"Masters","Male"
"Cust5773","India","Maharashtra",0,1,1,"Highschool or below","Male"
"Cust1509","India","Maharashtra",0,1,2,"Masters","Male"
"Cust5420","India","Maharashtra",0,2,2,"ProfessionalQalification","Female"
"Cust5994","India","Maharashtra",0,2,2,"Masters","Male"
